"COUNTRY","PRODUCT","YEAR","ANNUAL_VALUE"
"New Zealand","Total combustible fuels",2015,8774.759
"New Zealand","Total combustible fuels",2016,6979.702
"New Zealand","Total combustible fuels",2017,8318.396
"New Zealand","Total combustible fuels",2018,7407.079131
"New Zealand","Total combustible fuels",2019,8191.821999
"New Zealand","Total combustible fuels",2020,8843.194
"New Zealand","Total combustible fuels",2021,8454.152606
"New Zealand","Total combustible fuels",2022,5889.827408
"New Zealand","Total exports",2010,0
"New Zealand","Total exports",2011,0
"New Zealand","Total exports",2012,0
"New Zealand","Total exports",2013,0
"New Zealand","Total exports",2014,0
"New Zealand","Total exports",2015,0
"New Zealand","Total exports",2016,0
"New Zealand","Total exports",2017,0
"New Zealand","Total exports",2018,0
"New Zealand","Total exports",2019,0
"New Zealand","Total exports",2020,0
"New Zealand","Total exports",2021,0
"New Zealand","Total imports",2010,0
"New Zealand","Total imports",2011,0
"New Zealand","Total imports",2012,0
"New Zealand","Total imports",2013,0
"New Zealand","Total imports",2014,0
"New Zealand","Total imports",2015,0
"New Zealand","Total imports",2016,0
"New Zealand","Total imports",2017,0
"New Zealand","Total imports",2018,0
"New Zealand","Total imports",2019,0
"New Zealand","Total imports",2020,0
"New Zealand","Total imports",2021,0
"New Zealand","Used for pumped storage",2010,0
"New Zealand","Used for pumped storage",2011,0
"New Zealand","Used for pumped storage",2012,0
"New Zealand","Used for pumped storage",2013,0
"New Zealand","Used for pumped storage",2014,0
"New Zealand","Used for pumped storage",2015,0
"New Zealand","Used for pumped storage",2016,0
"New Zealand","Used for pumped storage",2017,0
"New Zealand","Used for pumped storage",2018,0
"New Zealand","Used for pumped storage",2019,0
"New Zealand","Used for pumped storage",2020,0
"New Zealand","Used for pumped storage",2021,0
"New Zealand","Wind",2010,1620.804
"New Zealand","Wind",2011,1937.647
"New Zealand","Wind",2012,2058.403
"New Zealand","Wind",2013,2001.652
"New Zealand","Wind",2014,2189.109
"New Zealand","Wind",2015,2340.488
"New Zealand","Wind",2016,2307.385
"New Zealand","Wind",2017,2065.24
"New Zealand","Wind",2018,2047.18204
"New Zealand","Wind",2019,2233.111129
"New Zealand","Wind",2020,2281.748998
"New Zealand","Wind",2021,2615.672999
"New Zealand","Wind",2022,2884.381322
"North Macedonia","Coal",2015,2978.818
"North Macedonia","Coal",2016,2637.916
"North Macedonia","Coal",2017,3114.26
"North Macedonia","Coal",2018,2611.24453
"North Macedonia","Coal",2019,3231.459549
"North Macedonia","Coal",2020,2427.703947
"North Macedonia","Coal",2021,2087.128393
"North Macedonia","Coal",2022,2698.127005
"North Macedonia","Combustible renewables",2015,15.429
"North Macedonia","Combustible renewables",2016,30.292
"North Macedonia","Combustible renewables",2017,47.408
"North Macedonia","Combustible renewables",2018,49.552045
"North Macedonia","Combustible renewables",2019,50.763689
"North Macedonia","Combustible renewables",2020,52.798387
"North Macedonia","Combustible renewables",2021,49.874564
"North Macedonia","Combustible renewables",2022,29.416465
"North Macedonia","Distribution losses",2015,1035.999
"North Macedonia","Distribution losses",2016,1006.981
"North Macedonia","Distribution losses",2017,1004.157
"North Macedonia","Distribution losses",2018,994.812998
"North Macedonia","Distribution losses",2019,979.043
"North Macedonia","Distribution losses",2020,875.445306
"North Macedonia","Distribution losses",2021,0
"North Macedonia","Electricity supplied",2015,7791
"North Macedonia","Electricity supplied",2016,7315.006
"North Macedonia","Electricity supplied",2017,7209.413
"North Macedonia","Electricity supplied",2018,7202.499001
"North Macedonia","Electricity supplied",2019,7328.695999
"North Macedonia","Electricity supplied",2020,6685.257665
"North Macedonia","Electricity supplied",2021,5185.596477
"North Macedonia","Electricity supplied",2022,5422.476851
"North Macedonia","Electricity trade",2015,-2513.001
"North Macedonia","Electricity trade",2016,-2030.753
"North Macedonia","Electricity trade",2017,-1982.547
"North Macedonia","Electricity trade",2018,-1919.746001
"North Macedonia","Electricity trade",2019,-1827.881999
"North Macedonia","Electricity trade",2020,-1652.500664
"North Macedonia","Electricity trade",2021,0
"North Macedonia","Final consumption",2015,6755.001
"North Macedonia","Final consumption",2016,6308.025
"North Macedonia","Final consumption",2017,6205.253
"North Macedonia","Final consumption",2018,6207.686
"North Macedonia","Final consumption",2019,6349.652999
"North Macedonia","Final consumption",2020,5806.463513
"North Macedonia","Final consumption",2021,0
"North Macedonia","Fossil fuels",2015,3269.922
"North Macedonia","Fossil fuels",2016,3248.527
"North Macedonia","Fossil fuels",2017,3958.199
"North Macedonia","Fossil fuels",2018,3338.576951
"North Macedonia","Fossil fuels",2019,4169.622313
"North Macedonia","Fossil fuels",2020,3567.636611
"North Macedonia","Fossil fuels",2021,3599.28381
"North Macedonia","Fossil fuels",2022,3911.354795
"North Macedonia","Geothermal",2018,0
"North Macedonia","Geothermal",2019,0
"North Macedonia","Geothermal",2020,0
"North Macedonia","Geothermal",2021,0
"North Macedonia","Hydro",2015,1846
"North Macedonia","Hydro",2016,1869.696
"North Macedonia","Hydro",2017,1087.025
"North Macedonia","Hydro",2018,1774.496998
"North Macedonia","Hydro",2019,1155.396001
"North Macedonia","Hydro",2020,1271.903
"North Macedonia","Hydro",2021,1407.733
"North Macedonia","Hydro",2022,1340.213925
"North Macedonia","Low carbon",2015,2008.08
"North Macedonia","Low carbon",2016,2035.729
"North Macedonia","Low carbon",2017,1268.664
"North Macedonia","Low carbon",2018,1944.176044
"North Macedonia","Low carbon",2019,1331.191692
"North Macedonia","Low carbon",2020,1465.120386
"North Macedonia","Low carbon",2021,1586.312667
"North Macedonia","Low carbon",2022,1511.122053
"North Macedonia","Natural gas",2015,165.441
"North Macedonia","Natural gas",2016,518.871
"North Macedonia","Natural gas",2017,762.248
"North Macedonia","Natural gas",2018,683.80546
"North Macedonia","Natural gas",2019,881.910161
"North Macedonia","Natural gas",2020,1054.756019
"North Macedonia","Natural gas",2021,1411.108373
"North Macedonia","Natural gas",2022,870.699139
"North Macedonia","Net electricity production",2015,5277.999
"North Macedonia","Net electricity production",2016,5284.253
"North Macedonia","Net electricity production",2017,5226.866
"North Macedonia","Net electricity production",2018,5282.753
"North Macedonia","Net electricity production",2019,5500.814
"North Macedonia","Net electricity production",2020,5032.757001
"North Macedonia","Net electricity production",2021,5185.596477
"North Macedonia","Net electricity production",2022,5422.476851
"North Macedonia","Non-renewables",2015,3269.922
"North Macedonia","Non-renewables",2016,3248.527
"North Macedonia","Non-renewables",2017,3958.199
"North Macedonia","Non-renewables",2018,3338.576951
"North Macedonia","Non-renewables",2019,4169.622313
"North Macedonia","Non-renewables",2020,3567.636611
"North Macedonia","Non-renewables",2021,3599.28381
"North Macedonia","Non-renewables",2022,3911.354795
"North Macedonia","Not specified",2018,0
"North Macedonia","Not specified",2019,0
"North Macedonia","Not specified",2020,0
"North Macedonia","Not specified",2021,0
"North Macedonia","Nuclear",2018,0
"North Macedonia","Nuclear",2019,0
"North Macedonia","Nuclear",2020,0
"North Macedonia","Nuclear",2021,0
"North Macedonia","Oil",2015,125.663
"North Macedonia","Oil",2016,84.59
"North Macedonia","Oil",2017,81.691
"North Macedonia","Oil",2018,43.526961
"North Macedonia","Oil",2019,56.252603
"North Macedonia","Oil",2020,85.176645
"North Macedonia","Oil",2021,101.047044
"North Macedonia","Oil",2022,342.528651
"North Macedonia","Other combustible non-renewables",2018,0
"North Macedonia","Other combustible non-renewables",2019,0
"North Macedonia","Other combustible non-renewables",2020,0
"North Macedonia","Other combustible non-renewables",2021,0
"North Macedonia","Other combustible non-renewables",2022,0
"North Macedonia","Other renewables",2018,0
"North Macedonia","Other renewables",2019,0
"North Macedonia","Other renewables",2020,0
"North Macedonia","Other renewables",2021,0
"North Macedonia","Other renewables aggregated",2015,15.429
"North Macedonia","Other renewables aggregated",2016,30.292
"North Macedonia","Other renewables aggregated",2017,47.408
"North Macedonia","Other renewables aggregated",2018,49.552045
"North Macedonia","Other renewables aggregated",2019,50.763689
"North Macedonia","Other renewables aggregated",2020,52.798387
"North Macedonia","Other renewables aggregated",2021,49.874564
"North Macedonia","Other renewables aggregated",2022,29.416465
"North Macedonia","Others",2015,125.663
"North Macedonia","Others",2016,84.59
"North Macedonia","Others",2017,81.691
"North Macedonia","Others",2018,43.526961
"North Macedonia","Others",2019,56.252603
"North Macedonia","Others",2020,85.176645
"North Macedonia","Others",2021,101.047044
"North Macedonia","Others",2022,342.528651
"North Macedonia","Renewables",2015,2008.08
"North Macedonia","Renewables",2016,2035.729
"North Macedonia","Renewables",2017,1268.664
"North Macedonia","Renewables",2018,1944.176044
"North Macedonia","Renewables",2019,1331.191692
"North Macedonia","Renewables",2020,1465.120386
"North Macedonia","Renewables",2021,1586.312667
"North Macedonia","Renewables",2022,1511.122053
"North Macedonia","Solar",2015,17.451
"North Macedonia","Solar",2016,21.068
"North Macedonia","Solar",2017,19.291
"North Macedonia","Solar",2018,20.515901
"North Macedonia","Solar",2019,23.225002
"North Macedonia","Solar",2020,23.534999
"North Macedonia","Solar",2021,23.498003
"North Macedonia","Solar",2022,33.816907
"North Macedonia","Total combustible fuels",2015,3288
"North Macedonia","Total combustible fuels",2016,3281.379
"North Macedonia","Total combustible fuels",2017,4005.609
"North Macedonia","Total combustible fuels",2018,3388.128998
"North Macedonia","Total combustible fuels",2019,4220.386001
"North Macedonia","Total combustible fuels",2020,3620.435001
"North Macedonia","Total combustible fuels",2021,3649.158373
"North Macedonia","Total combustible fuels",2022,3940.771262
"North Macedonia","Total exports",2015,143
"North Macedonia","Total exports",2016,159.853
"North Macedonia","Total exports",2017,311.024
"North Macedonia","Total exports",2018,377.422998
"North Macedonia","Total exports",2019,583.019001
"North Macedonia","Total exports",2020,473.319667
"North Macedonia","Total exports",2021,0
"North Macedonia","Total imports",2015,2656.001
"North Macedonia","Total imports",2016,2190.606
"North Macedonia","Total imports",2017,2293.571
"North Macedonia","Total imports",2018,2297.168999
"North Macedonia","Total imports",2019,2410.901
"North Macedonia","Total imports",2020,2125.820331
"North Macedonia","Total imports",2021,0
"North Macedonia","Used for pumped storage",2018,0
"North Macedonia","Used for pumped storage",2019,0
"North Macedonia","Used for pumped storage",2020,0
"North Macedonia","Used for pumped storage",2021,0
"North Macedonia","Wind",2015,121
"North Macedonia","Wind",2016,109.483
"North Macedonia","Wind",2017,99.22
"North Macedonia","Wind",2018,90.058
"North Macedonia","Wind",2019,101.807
"North Macedonia","Wind",2020,116.884
"North Macedonia","Wind",2021,105.2071
"North Macedonia","Wind",2022,107.674756
"Norway","Coal",2010,117.597
"Norway","Coal",2011,114.761
"Norway","Coal",2012,167.001
"Norway","Coal",2013,121.941
"Norway","Coal",2014,157.001
"Norway","Coal",2015,138.11
"Norway","Coal",2016,146
"Norway","Coal",2017,186.001
"Norway","Coal",2018,223.674967
"Norway","Coal",2019,159.23066
"Norway","Coal",2020,177.474541
"Norway","Coal",2021,98.852462
"Norway","Coal",2022,279.619591
"Norway","Combustible renewables",2010,353.419
"Norway","Combustible renewables",2011,338.927
"Norway","Combustible renewables",2012,326.001
"Norway","Combustible renewables",2013,395.998
"Norway","Combustible renewables",2014,234.101
"Norway","Combustible renewables",2015,255.999
"Norway","Combustible renewables",2016,232.999
"Norway","Combustible renewables",2017,258.998
"Norway","Combustible renewables",2018,200.321796
"Norway","Combustible renewables",2019,247.177231
"Norway","Combustible renewables",2020,233.544251
"Norway","Combustible renewables",2021,212.463325
"Norway","Combustible renewables",2022,260.337602
"Norway","Distribution losses",2010,9553.998
"Norway","Distribution losses",2011,7298
"Norway","Distribution losses",2012,9158
"Norway","Distribution losses",2013,8060
"Norway","Distribution losses",2014,7605
"Norway","Distribution losses",2015,7469
"Norway","Distribution losses",2016,9169.999
"Norway","Distribution losses",2017,9152.999
"Norway","Distribution losses",2018,9005.38
"Norway","Distribution losses",2019,8257.000001
"Norway","Distribution losses",2020,8908.997999
"Norway","Distribution losses",2021,9076.056292
"Norway","Distribution losses",2022,8950.798
"Norway","Electricity supplied",2010,130689.999
"Norway","Electricity supplied",2011,123965.001
"Norway","Electricity supplied",2012,129315.002
"Norway","Electricity supplied",2013,128480.001
"Norway","Electricity supplied",2014,125757.002
"Norway","Electricity supplied",2015,129258.999
"Norway","Electricity supplied",2016,132068.001
"Norway","Electricity supplied",2017,133598.003
"Norway","Electricity supplied",2018,136088.422999
"Norway","Electricity supplied",2019,134709.750292
"Norway","Electricity supplied",2020,133179.606478
"Norway","Electricity supplied",2021,139835.620412
"Norway","Electricity supplied",2022,133405.583955
"Norway","Electricity trade",2010,-7548.999
"Norway","Electricity trade",2011,3074.999
"Norway","Electricity trade",2012,17814.998
"Norway","Electricity trade",2013,5005.999
"Norway","Electricity trade",2014,15584.997
"Norway","Electricity trade",2015,14645
"Norway","Electricity trade",2016,16410.999
"Norway","Electricity trade",2017,15165
"Norway","Electricity trade",2018,10149.178002
"Norway","Electricity trade",2019,-44.0000000000001
"Norway","Electricity trade",2020,20472.12
"Norway","Electricity trade",2021,17583.812376
"Norway","Electricity trade",2022,12533.066008
"Norway","Final consumption",2010,120546
"Norway","Final consumption",2011,114847.998
"Norway","Final consumption",2012,118606.002
"Norway","Final consumption",2013,119617.999
"Norway","Final consumption",2014,117155
"Norway","Final consumption",2015,120177.999
"Norway","Final consumption",2016,122026.003
"Norway","Final consumption",2017,123380.003
"Norway","Final consumption",2018,126064.854999
"Norway","Final consumption",2019,125190.750292
"Norway","Final consumption",2020,123318.876479
"Norway","Final consumption",2021,130180.44712
"Norway","Final consumption",2022,122845.405955
"Norway","Fossil fuels",2010,5246.57
"Norway","Fossil fuels",2011,4363.076
"Norway","Fossil fuels",2012,2978.999
"Norway","Fossil fuels",2013,3096.008
"Norway","Fossil fuels",2014,3309.996
"Norway","Fossil fuels",2015,3324.996
"Norway","Fossil fuels",2016,3276.005
"Norway","Fossil fuels",2017,3255.001
"Norway","Fossil fuels",2018,3292.679805
"Norway","Fossil fuels",2019,3002.776767
